,Id,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,Cleaned_Text,Predicted_Sentiment
581,586,Ran out of snacks during a movie marathon. Crisis level: Emergency! #MovieNightStruggles #TeenProblems ,Neutral,2023-05-21 21:00:00, MovieBuff ,Instagram, #SnackCrisis #TeenLife ,18.0,35.0,Canada,2023,2023-05,21,21,ran snack movie marathon crisis level emergency movienightstruggles teenproblems,Negative
582,587,Spent an hour choosing the perfect filter for a selfie. The struggle for that Instagram aesthetic is real. #SelfieQueen #TeenVibes ,Positive,2023-05-22 14:30:00, SelfieAddict ,Facebook, #SelfieStruggle #TeenConfessions ,22.0,45.0,UK,2023,2023-05,22,14,spent hour choosing perfect filter selfie struggle instagram aesthetic real selfiequeen teenvibes,Positive
583,588,Lost my headphones again. How do they vanish into thin air? #HeadphoneMystery #TeenLife ,Negative,2023-05-23 16:45:00, AudioExplorer ,Twitter, #TeenProblems #LostHeadphones ,20.0,40.0,USA,2023,2023-05,23,16,lost headphone vanish thin air headphonemystery teenlife,Negative
584,589,Decided to study for exams but ended up making memes about studying instead. Procrastination level: Expert. #ProcrastinationNation #TeenConfessions ,Neutral,2023-05-24 13:15:00, MemeCreator ,Instagram, #StudyingMemes #TeenLife ,25.0,50.0,Canada,2023,2023-05,24,13,decided study exam ended making meme studying instead procrastination level expert procrastinationnation teenconfessions,Neutral
585,590,"Got dressed for the day, then remembered it's Saturday. Oops. #WeekendVibes #TeenStruggles ",Neutral,2023-05-25 19:00:00, FashionBlunder ,Facebook, #WeekendOops #TeenFashion ,20.0,40.0,USA,2023,2023-05,25,19,got dressed day remembered saturday oops weekendvibes teenstruggles,Neutral
586,591,Survived a group project without any drama. Miracles do happen. #GroupProjectSuccess #TeenAchievements ,Positive,2023-05-26 14:20:00, GroupGenius ,Twitter, #TeenSuccess #ProjectMiracle ,28.0,55.0,UK,2023,2023-05,26,14,survived group project without drama miracle happen groupprojectsuccess teenachievements,Positive
587,592,"Entered the kitchen with the intention to cook. Left with a bag of chips. Cooking is overrated, anyway. #MasterChefInTraining #TeenHumor ",Negative,2023-05-27 21:15:00, ChipExplorer ,Instagram, #TeenChef #CookingFail ,22.0,45.0,Canada,2023,2023-05,27,21,entered kitchen intention cook left bag chip cooking overrated anyway masterchefintraining teenhumor,Neutral
588,593,"Staring at the clock in class, waiting for the bell to ring like it's the most exciting event of the day. #ClassCountdown #TeenLife ",Neutral,2023-05-28 12:00:00, ExcitementSeeker ,Facebook, #ClassEvent #TeenExcitement ,18.0,35.0,USA,2023,2023-05,28,12,staring clock class waiting bell ring like exciting event day classcountdown teenlife,Positive
589,594,"Discovered a new book series and spent the whole night reading. Who needs sleep, anyway? #BookwormLife #LateNightReading ",Positive,2023-05-29 23:30:00, NightReader ,Twitter, #BookDiscoveries #TeenReading ,30.0,60.0,UK,2023,2023-05,29,23,discovered new book series spent whole night reading need sleep anyway bookwormlife latenightreading,Neutral
590,595,"Bought a new video game, played for hours, forgot to eat. The ultimate gaming session. #GamerLife #NoFoodGaming ",Positive,2023-05-30 20:45:00, GamingEnthusiast ,Instagram, #GameOn #TeenGamer ,22.0,45.0,USA,2023,2023-05,30,20,bought new video game played hour forgot eat ultimate gaming session gamerlife nofoodgaming,Positive
591,596,Spent the day binge-watching a new series. Productivity level: Zero. #LazyDay #TVSeriesMarathon ,Positive,2023-05-31 15:30:00, LazyWatcher ,Facebook, #BingeWatchDay #TeenLife ,35.0,70.0,Canada,2023,2023-05,31,15,spent day bingewatching new series productivity level zero lazyday tvseriesmarathon,Neutral
592,597,Caught up on the latest fashion trends and now planning a shopping spree. #Fashionista #TrendyTeen ,Positive,2023-06-01 18:00:00, TrendExplorer ,Twitter, #FashionGoals #TeenStyle ,20.0,40.0,USA,2023,2023-06,1,18,caught latest fashion trend planning shopping spree fashionista trendyteen,Neutral
593,598,Decided to learn a new instrument. Day one: Still trying to figure out how to hold it. #MusicNovice #LearningJourney ,Negative,2023-06-02 14:30:00, MusicalExplorer ,Instagram, #InstrumentLearning #TeenMusic ,28.0,55.0,UK,2023,2023-06,2,14,decided learn new instrument day one still trying figure hold musicnovice learningjourney,Neutral
594,599,Spent hours creating the perfect playlist for every mood. Music is my therapy. #PlaylistMaker #TeenMusicLover ,Positive,2023-06-03 21:15:00, MusicAficionado ,Facebook, #MusicTherapy #TeenPlaylist ,22.0,45.0,Canada,2023,2023-06,3,21,spent hour creating perfect playlist every mood music therapy playlistmaker teenmusiclover,Positive
595,600,Successfully cooked a gourmet meal for the family. Chef skills unlocked! #ChefMode #TeenChef ,Positive,2023-06-04 19:30:00, HomeChef ,Twitter, #CookingSuccess #TeenCook ,25.0,50.0,USA,2023,2023-06,4,19,successfully cooked gourmet meal family chef skill unlocked chefmode teenchef,Positive
596,601,Spontaneously booked a weekend getaway. Adventure awaits! #TravelBug #WeekendEscape ,Positive,2023-06-05 10:00:00, AdventureSeeker ,Instagram, #GetawayGoals #TeenTravel ,18.0,35.0,UK,2023,2023-06,5,10,spontaneously booked weekend getaway adventure awaits travelbug weekendescape,Positive
597,602,Attended a concert and danced the night away. Music is the heartbeat of life. #ConcertVibes #DanceAllNight ,Positive,2023-06-06 22:30:00, DanceEnthusiast ,Facebook, #MusicMagic #TeenConcert ,28.0,55.0,Canada,2023,2023-06,6,22,attended concert danced night away music heartbeat life concertvibes danceallnight,Neutral
598,603,Rediscovered childhood cartoons and had a nostalgia-filled marathon. #CartoonNostalgia #TeenMemories ,Positive,2023-06-07 12:45:00, NostalgiaExplorer ,Twitter, #ChildhoodMemories #TeenCartoons ,22.0,45.0,USA,2023,2023-06,7,12,rediscovered childhood cartoon nostalgiafilled marathon cartoonnostalgia teenmemories,Neutral
599,604,Embarked on a DIY home decor project. Let's hope it turns out better than last time. #DIYAdventure #TeenHomeDecor ,Positive,2023-06-08 16:00:00, HomeDecorator ,Instagram, #DIYGoals #TeenCreative ,35.0,70.0,UK,2023,2023-06,8,16,embarked diy home decor project let hope turn better last time diyadventure teenhomedecor,Positive
600,605,"Spent the afternoon at a museum, pretending to be cultured. Art enthusiast in the making. #MuseumDay #TeenArtLover ",Neutral,2023-06-09 14:00:00, ArtExplorer ,Facebook, #CulturalDay #TeenCuriosity ,20.0,40.0,USA,2023,2023-06,9,14,spent afternoon museum pretending cultured art enthusiast making museumday teenartlover,Positive
601,606,Started a blog about random thoughts and musings. Blogging is the new diary. #BloggerLife #TeenBlogger ,Neutral,2023-06-10 17:30:00, ThoughtfulBlogger ,Twitter, #BloggingJourney #TeenThoughts ,30.0,60.0,Canada,2023,2023-06,10,17,started blog random thought musing blogging new diary bloggerlife teenblogger,Neutral
602,607,Relishing a peaceful afternoon with a classic novel. Quiet moments are the best moments. #BookLover #PeacefulAfternoon ,Positive,2023-06-11 15:30:00, NovelEnthusiast ,Instagram, #QuietMoments #BookishEscape ,35.0,70.0,USA,2023,2023-06,11,15,relishing peaceful afternoon classic novel quiet moment best moment booklover peacefulafternoon,Positive
603,608,"Reflecting on a lifetime of memories, each wrinkle tells a story. Embracing the beauty of aging. #LifeReflections #BeautyInAging ",Positive,2023-06-12 18:00:00, WiseSoul ,Twitter, #AgingGracefully #Memories ,28.0,55.0,UK,2023,2023-06,12,18,reflecting lifetime memory wrinkle tell story embracing beauty aging lifereflections beautyinaging,Positive
604,609,Exploring the world of digital art. It's never too late to discover new passions. #DigitalArtistry #LateBloomer ,Neutral,2023-06-13 14:45:00, ArtAdventurer ,Facebook, #ArtDiscovery #SeniorArtist ,22.0,45.0,Canada,2023,2023-06,13,14,exploring world digital art never late discover new passion digitalartistry latebloomer,Positive
605,610,Savoring the flavors of a home-cooked meal. Simple joys are the heart of happiness. #HomeCooking #SimpleJoys ,Positive,2023-06-14 19:30:00, HomeChefSenior ,Instagram, #HappinessInFood #SeniorLife ,25.0,50.0,USA,2023,2023-06,14,19,savoring flavor homecooked meal simple joy heart happiness homecooking simplejoys,Positive
606,611,Embarking on a journey of learning a new language. The mind stays young with every new word. #LanguageLearning #NeverTooLate ,Neutral,2023-06-15 12:15:00, LinguisticExplorer ,Twitter, #MindEnrichment #SeniorLearning ,30.0,60.0,UK,2023,2023-06,15,12,embarking journey learning new language mind stay young every new word languagelearning nevertoolate,Neutral
607,612,"Attended a classical music concert, feeling the timeless melodies resonate. Music transcends generations. #ClassicalMusic #TimelessMelodies ",Positive,2023-06-16 21:45:00, MusicConnoisseur ,Facebook, #MusicLover #SeniorConcert ,18.0,35.0,Canada,2023,2023-06,16,21,attended classical music concert feeling timeless melody resonate music transcends generation classicalmusic timelessmelodies,Positive
608,613,Capturing the beauty of nature through photography. Every snapshot is a treasure. #NaturePhotography #SeniorPhotographer ,Positive,2023-06-17 15:00:00, PhotographySenior ,Instagram, #NatureCapture #SeniorMoments ,35.0,70.0,USA,2023,2023-06,17,15,capturing beauty nature photography every snapshot treasure naturephotography seniorphotographer,Positive
609,614,"Reconnecting with old friends over a cup of tea. Friendship, the true essence of companionship. #OldFriends #Companionship ",Positive,2023-06-18 11:30:00, TeaTimeSenior ,Twitter, #FriendshipGoals #SeniorBonding ,28.0,55.0,UK,2023,2023-06,18,11,reconnecting old friend cup tea friendship true essence companionship oldfriends companionship,Positive
610,615,"Embarked on a road trip to revisit cherished places from the past. Nostalgia, the ultimate travel companion. #RoadTrip #NostalgiaTour ",Positive,2023-06-19 16:30:00, RoadTripSenior ,Facebook, #CherishedPlaces #SeniorTravel ,22.0,45.0,Canada,2023,2023-06,19,16,embarked road trip revisit cherished place past nostalgia ultimate travel companion roadtrip nostalgiatour,Positive
611,616,"Joined a community choir, harmonizing with fellow voices. Music creates bonds that withstand time. #CommunityChoir #HarmonyInAging ",Positive,2023-06-20 14:20:00, ChoirEnthusiast ,Instagram, #MusicHarmony #SeniorVoices ,20.0,40.0,USA,2023,2023-06,20,14,joined community choir harmonizing fellow voice music creates bond withstand time communitychoir harmonyinaging,Positive
612,617,"Exploring the art of meditation, finding tranquility in the stillness of the mind. #MeditationJourney #TranquilMind ",Positive,2023-06-21 19:00:00, MeditationSenior ,Twitter, #MindfulLiving #SeniorCalm ,18.0,35.0,UK,2023,2023-06,21,19,exploring art meditation finding tranquility stillness mind meditationjourney tranquilmind,Positive
613,618,"Taking a stroll in the garden, appreciating the beauty of blooming flowers. Nature's wonders never cease. #GardenWalk #FloralBeauty ",Positive,2023-06-22 13:45:00, GardenEnthusiast ,Facebook, #NatureWonders #SeniorGarden ,25.0,50.0,USA,2023,2023-06,22,13,taking stroll garden appreciating beauty blooming flower nature wonder never cease gardenwalk floralbeauty,Positive
614,619,"Sipping on a favorite vintage wine, each sip telling a story of the years gone by. Cheers to a life well-lived. #WineLover #VintageCheers ",Positive,2023-06-23 18:45:00, WineConnoisseur ,Instagram, #LifeWellLived #SeniorWine ,28.0,55.0,UK,2023,2023-06,23,18,sipping favorite vintage wine sip telling story year gone cheer life welllived winelover vintagecheers,Positive
615,620,"Participated in a community art class, unleashing creativity in the golden years. Art has no age limit. #ArtClass #SeniorArtistry ",Positive,2023-06-24 16:15:00, ArtisticSenior ,Twitter, #CreativityAtAnyAge #SeniorCreativity ,22.0,45.0,Canada,2023,2023-06,24,16,participated community art class unleashing creativity golden year art age limit artclass seniorartistry,Positive
616,621,"Embarking on a journey of writing a memoir, documenting a lifetime of experiences. Every story matters. #MemoirWriting #SeniorStories ",Positive,2023-06-25 20:30:00, MemoiristSenior ,Facebook, #LifetimeExperiences #SeniorMemoir ,35.0,70.0,USA,2023,2023-06,25,20,embarking journey writing memoir documenting lifetime experience every story matter memoirwriting seniorstories,Neutral
617,622,"Attended a lecture on history, always fascinated by the lessons from the past. Learning is a lifelong adventure. #HistoryLecture #SeniorLearning ",Neutral,2023-06-26 14:00:00, HistoryEnthusiast ,Instagram, #LifetimeAdventure #SeniorCuriosity ,30.0,60.0,UK,2023,2023-06,26,14,attended lecture history always fascinated lesson past learning lifelong adventure historylecture seniorlearning,Positive
618,623,"Rediscovered the joy of cooking traditional family recipes. The kitchen, a place of cherished memories. #FamilyRecipes #SeniorCooking ",Positive,2023-06-27 17:45:00, FamilyChefSenior ,Twitter, #KitchenMemories #SeniorCulinary ,20.0,40.0,USA,2023,2023-06,27,17,rediscovered joy cooking traditional family recipe kitchen place cherished memory familyrecipes seniorcooking,Positive
619,624,"Joined a nature photography club, capturing the beauty of the great outdoors. Every click is a connection to nature. #NaturePhotography #SeniorPhotographer ",Positive,2023-06-28 22:15:00, NaturePhotographySenior ,Facebook, #OutdoorBeauty #SeniorClicks ,18.0,35.0,UK,2023,2023-06,28,22,joined nature photography club capturing beauty great outdoors every click connection nature naturephotography seniorphotographer,Positive
620,625,"Attended a jazz concert and swayed to the rhythm of timeless tunes. Music, a constant companion in the golden years. #JazzConcert #SeniorMusic ",Positive,2023-06-29 16:30:00, JazzMusicLover ,Instagram, #TimelessTunes #SeniorJazz ,25.0,50.0,USA,2023,2023-06,29,16,attended jazz concert swayed rhythm timeless tune music constant companion golden year jazzconcert seniormusic,Neutral
621,626,"Joined a writing group, penning down thoughts and reflections. Writing, a journey into the depths of the soul. #WritingGroup #SeniorWriter ",Positive,2023-06-30 19:30:00, SeniorWordsmith ,Twitter, #SoulfulWriting #SeniorReflections ,28.0,55.0,UK,2023,2023-06,30,19,joined writing group penning thought reflection writing journey depth soul writinggroup seniorwriter,Neutral
622,627,"Embarked on a solo travel adventure, discovering the beauty of new places at my own pace. #SoloTravel #SeniorExplorer ",Positive,2023-07-01 14:00:00, SoloAdventurer ,Instagram, #DiscoverNewPlaces #SeniorTravel ,30.0,60.0,USA,2023,2023-07,1,14,embarked solo travel adventure discovering beauty new place pace solotravel seniorexplorer,Positive
623,628,"Attended a vintage car show, reminiscing about the classics that once ruled the roads. Nostalgia in every rev. #VintageCars #ClassicRides ",Positive,2023-07-02 18:30:00, CarEnthusiastSenior ,Facebook, #RoadTripDownMemoryLane #SeniorCars ,22.0,45.0,UK,2023,2023-07,2,18,attended vintage car show reminiscing classic ruled road nostalgia every rev vintagecars classicrides,Neutral
624,629,"Started a community garden, growing not just plants but friendships too. Green thumbs unite! #CommunityGarden #SeniorGardener ",Positive,2023-07-03 12:45:00, GreenThumbSenior ,Twitter, #GardenFriends #SeniorGreenThumb ,28.0,55.0,Canada,2023,2023-07,3,12,started community garden growing plant friendship green thumb unite communitygarden seniorgardener,Positive
625,630,"Hosted a family dinner, where laughter echoed louder than the clinking of utensils. Family, the heart of happiness. #FamilyDinner #SeniorHost ",Positive,2023-07-04 17:00:00, FamilyHostSenior ,Instagram, #HeartwarmingMoments #SeniorFamily ,35.0,70.0,USA,2023,2023-07,4,17,hosted family dinner laughter echoed louder clinking utensil family heart happiness familydinner seniorhost,Positive
626,631,"Enrolled in a dance class for seniors, moving to the rhythm of life. Age is just a number on the dance floor. #DanceClass #SeniorDancer ",Positive,2023-07-05 20:15:00, DanceEnthusiastSenior ,Twitter, #DanceLife #SeniorMoves ,18.0,35.0,UK,2023,2023-07,5,20,enrolled dance class senior moving rhythm life age number dance floor danceclass seniordancer,Positive
627,632,"Visited an art gallery, appreciating the brushstrokes that tell tales of creativity. Art, an eternal companion. #ArtGallery #SeniorArtLover ",Positive,2023-07-06 14:30:00, ArtGalleryVisitor ,Facebook, #CreativeExpressions #SeniorArt ,25.0,50.0,USA,2023,2023-07,6,14,visited art gallery appreciating brushstrokes tell tale creativity art eternal companion artgallery seniorartlover,Positive
628,633,"Started a book club for seniors, where discussions are as lively as the characters in the novels. #BookClub #SeniorReaders ",Positive,2023-07-07 19:45:00, SeniorBookClub ,Instagram, #BookishTalks #SeniorBookworms ,22.0,45.0,UK,2023,2023-07,7,19,started book club senior discussion lively character novel bookclub seniorreaders,Positive
629,634,"Hosted a picnic in the park, basking in the warmth of friendship and sunshine. Simple joys, timeless memories. #ParkPicnic #SeniorJoy ",Positive,2023-07-08 16:00:00, SeniorPicnicHost ,Twitter, #FriendshipSunshine #SeniorMemories ,30.0,60.0,Canada,2023,2023-07,8,16,hosted picnic park basking warmth friendship sunshine simple joy timeless memory parkpicnic seniorjoy,Positive
630,635,"Participated in a local theater production, proving that the stage belongs to every age. #TheaterProduction #SeniorActor ",Positive,2023-07-09 22:30:00, SeniorActor ,Facebook, #StagePassion #SeniorTheater ,20.0,40.0,USA,2023,2023-07,9,22,participated local theater production proving stage belongs every age theaterproduction senioractor,Neutral
631,636,"Embarked on a hiking adventure, conquering trails and relishing the beauty of nature. Age is just a number on the mountaintop. #HikingAdventure #SeniorHiker ",Positive,2023-07-10 14:20:00, SeniorHikerExplorer ,Instagram, #NatureTrailBlazer #SeniorExplorer ,28.0,55.0,UK,2023,2023-07,10,14,embarked hiking adventure conquering trail relishing beauty nature age number mountaintop hikingadventure seniorhiker,Positive
632,637,Hosted a photography exhibition featuring snapshots of a life well-lived. Every photo has a story to tell. #PhotographyExhibition #SeniorPhotographer ,Positive,2023-07-11 18:45:00, SeniorPhotographerExhibitor ,Twitter, #LifeInPictures #SeniorExhibition ,22.0,45.0,Canada,2023,2023-07,11,18,hosted photography exhibition featuring snapshot life welllived every photo story tell photographyexhibition seniorphotographer,Neutral
633,638,"Joined a seniors' cycling club, feeling the wind in my hair and the freedom of the open road. #CyclingClub #SeniorCyclist ",Positive,2023-07-12 13:45:00, SeniorCyclingEnthusiast ,Facebook, #OpenRoadAdventures #SeniorCycling ,25.0,50.0,USA,2023,2023-07,12,13,joined senior cycling club feeling wind hair freedom open road cyclingclub seniorcyclist,Positive
634,639,"Attended a wine tasting event, savoring the richness of flavors that age like fine wine. Cheers to the golden years! #WineTasting #SeniorWineLover ",Positive,2023-07-13 20:00:00, SeniorWineConnoisseur ,Instagram, #AgedToPerfection #SeniorCheers ,35.0,70.0,UK,2023,2023-07,13,20,attended wine tasting event savoring richness flavor age like fine wine cheer golden year winetasting seniorwinelover,Positive
635,640,"Started learning ballroom dancing, gliding gracefully across the dance floor. Ageless elegance in every step. #BallroomDancing #SeniorDancer ",Positive,2023-07-14 16:15:00, SeniorBallroomDancer ,Twitter, #GracefulMoves #SeniorDance ,20.0,40.0,USA,2023,2023-07,14,16,started learning ballroom dancing gliding gracefully across dance floor ageless elegance every step ballroomdancing seniordancer,Positive
636,641,"Organized a community painting event, turning blank canvases into a masterpiece of shared creativity. #PaintingEvent #SeniorArtist ",Positive,2023-07-15 19:30:00, SeniorPaintingOrganizer ,Facebook, #CommunityArt #SeniorCreativity ,28.0,55.0,Canada,2023,2023-07,15,19,organized community painting event turning blank canvas masterpiece shared creativity paintingevent seniorartist,Positive
637,642,"Hosted a 'memory lane' evening with old friends, reminiscing about the adventures that shaped our lives. #MemoryLane #SeniorReminiscing ",Positive,2023-07-16 14:00:00, SeniorMemoriesHost ,Instagram, #FriendshipAdventures #SeniorNostalgia ,30.0,60.0,USA,2023,2023-07,16,14,hosted memory lane evening old friend reminiscing adventure shaped life memorylane seniorreminiscing,Positive
638,643,"Joined a seniors' astronomy club, stargazing and finding wonder in the vastness of the cosmos. #AstronomyClub #SeniorStargazer ",Neutral,2023-07-17 22:15:00, SeniorStargazer ,Twitter, #CelestialWonders #SeniorAstronomy ,18.0,35.0,UK,2023,2023-07,17,22,joined senior astronomy club stargazing finding wonder vastness cosmos astronomyclub seniorstargazer,Neutral
639,644,"Attended a local jazz festival, tapping toes to the tunes that have stood the test of time. Music, a lifelong love affair. #JazzFestival #SeniorMusicLover ",Positive,2023-07-18 16:30:00, SeniorJazzFestivalGoer ,Facebook, #TimelessTunes #SeniorJazz ,25.0,50.0,USA,2023,2023-07,18,16,attended local jazz festival tapping toe tune stood test time music lifelong love affair jazzfestival seniormusiclover,Positive
640,645,"Started a blog sharing the wisdom gained through the years, proving that every day is a chance to learn and grow. #SeniorWisdom #Blog ",Positive,2023-07-19 19:45:00, WisdomBloggerSenior ,Instagram, #LifeLessons #SeniorBlog ,22.0,45.0,UK,2023,2023-07,19,19,started blog sharing wisdom gained year proving every day chance learn grow seniorwisdom blog,Positive
641,646,"Participated in a charity run, proving that age is no barrier to supporting meaningful causes. #CharityRun #SeniorRunner ",Positive,2023-07-20 17:00:00, SeniorCharityRunner ,Twitter, #RunForACause #SeniorSupport ,30.0,60.0,Canada,2023,2023-07,20,17,participated charity run proving age barrier supporting meaningful cause charityrun seniorrunner,Positive
642,647,"Survived a challenging physics exam. Equations, you won't defeat me! ",Neutral,2023-08-01 13:30:00, PhysicsWhizHighSchool ,Instagram, #PhysicsSurvivor #HighSchoolAdventures ,20.0,40.0,USA,2023,2023-08,1,13,survived challenging physic exam equation wont defeat,Positive
643,648,Exploring the world of coding. Debugging is an adventure on its own! #CodingJourney #HighSchoolCoder ,Positive,2023-08-02 14:45:00, CodeExplorerHighSchool ,Twitter, #CodingAdventure #HighSchoolCoderLife ,25.0,50.0,UK,2023,2023-08,2,14,exploring world coding debugging adventure codingjourney highschoolcoder,Positive
644,649,"Joined the school debate team. Words are my weapons, and I'm ready for battle! ",Positive,2023-08-03 12:15:00, DebateWarriorHighSchool ,Facebook, #DebateWarrior #HighSchoolDebater ,18.0,35.0,Canada,2023,2023-08,3,12,joined school debate team word weapon im ready battle,Negative
645,650,"Started a photography club at school. Capturing moments, one snapshot at a time! ",Positive,2023-08-04 16:30:00, PhotoClubHighSchool ,Instagram, #PhotographyClub #HighSchoolPhotographer ,22.0,45.0,USA,2023,2023-08,4,16,started photography club school capturing moment one snapshot time,Neutral
646,651,"Daydreaming about the upcoming prom. The dress, the dance – it's a fairytale in the making! ",Positive,2023-08-05 19:45:00, PromDreamerHighSchool ,Twitter, #PromDreams #HighSchoolFairytale ,30.0,60.0,Canada,2023,2023-08,5,19,daydreaming upcoming prom dress dance fairytale making,Neutral
647,652,Convinced the teacher to have class outdoors. Learning equations with a side of fresh air! ,Positive,2023-08-06 14:00:00, OutdoorClassHighSchool ,Facebook, #OutdoorClassroom #HighSchoolExplorer ,28.0,55.0,USA,2023,2023-08,6,14,convinced teacher class outdoors learning equation side fresh air,Positive
648,653,"Accidentally spilled paint in art class. Abstract art, right? #ArtClassAdventures #HighSchoolArtist ",Neutral,2023-08-07 19:45:00, PaintSpillHighSchool ,Instagram, #ArtisticMishaps #HighSchoolArt ,22.0,45.0,UK,2023,2023-08,7,19,accidentally spilled paint art class abstract art right artclassadventures highschoolartist,Negative
649,654,Trying to master the perfect kickflip on my skateboard. Skating into the weekend like a pro! ,Positive,2023-08-08 16:00:00, SkateProHighSchool ,Twitter, #SkaterLife #HighSchoolSkater ,30.0,60.0,Canada,2023,2023-08,8,16,trying master perfect kickflip skateboard skating weekend like pro,Positive
650,655,Bonding with friends over the latest K-pop sensation. Fangirling at its finest! ,Positive,2023-08-09 22:30:00, KpopFangirlHighSchool ,Facebook, #KpopFangirl #HighSchoolMusic ,20.0,40.0,USA,2023,2023-08,9,22,bonding friend latest kpop sensation fangirling finest,Positive
651,656,Spent hours perfecting a chemistry experiment. Mixing potions like a wizard! ,Positive,2023-08-10 14:20:00, ChemistryWizardHighSchool ,Instagram, #ChemistryWizard #HighSchoolScientist ,28.0,55.0,UK,2023,2023-08,10,14,spent hour perfecting chemistry experiment mixing potion like wizard,Positive
652,657,Successfully organized a surprise birthday party for a friend. Party planning expert mode: Achieved! ,Positive,2023-08-11 18:45:00, BirthdayPartyPlannerHighSchool ,Twitter, #BirthdayParty #HighSchoolCelebration ,22.0,45.0,Canada,2023,2023-08,11,18,successfully organized surprise birthday party friend party planning expert mode achieved,Positive
653,658,"Joined the drama club to unleash my inner actor. Lights, camera, action! ",Positive,2023-08-12 13:45:00, DramaClubStarHighSchool ,Facebook, #DramaClubStar #HighSchoolActor ,25.0,50.0,USA,2023,2023-08,12,13,joined drama club unleash inner actor light camera action,Neutral
654,659,Got my hands on the latest fantasy novel. Diving into realms of magic and adventure! ,Positive,2023-08-13 20:00:00, FantasyBookNerdHighSchool ,Instagram, #FantasyBookNerd #HighSchoolReader ,35.0,70.0,UK,2023,2023-08,13,20,got hand latest fantasy novel diving realm magic adventure,Positive
655,660,Mastering the art of the perfect doodle during boring classes. Doodles: A+! ,Positive,2023-08-14 16:15:00, DoodleMasterHighSchool ,Twitter, #DoodleMaster #HighSchoolArt ,20.0,40.0,USA,2023,2023-08,14,16,mastering art perfect doodle boring class doodle,Positive
656,661,Attempting to break the school record for the longest handstand. Wish me luck! ,Positive,2023-08-15 19:30:00, HandstandChallengeHighSchool ,Facebook, #HandstandChallenge #HighSchoolAthlete ,28.0,55.0,Canada,2023,2023-08,15,19,attempting break school record longest handstand wish luck,Positive
657,662,Sneaking snacks into class like a pro. The art of snack-smuggling is a sacred skill! ,Positive,2023-08-16 14:00:00, SnackSmugglerHighSchool ,Instagram, #SnackSmuggler #HighSchoolSnacks ,30.0,60.0,USA,2023,2023-08,16,14,sneaking snack class like pro art snacksmuggling sacred skill,Positive
658,663,Hosting a sleepover with friends this weekend. Preparing for a night of laughter and memories! ,Positive,2023-08-17 22:15:00, SleepoverHostHighSchool ,Twitter, #SleepoverFun #HighSchoolMemories ,18.0,35.0,UK,2023,2023-08,17,22,hosting sleepover friend weekend preparing night laughter memory,Positive
659,664,"Spent hours on a TikTok dance, only to realize I have two left feet. Dance fail: Unleashed! ",Neutral,2023-08-18 16:30:00, TikTokFailHighSchool ,Facebook, #DanceFail #HighSchoolTikTok ,25.0,50.0,USA,2023,2023-08,18,16,spent hour tiktok dance realize two left foot dance fail unleashed,Negative
660,665,Accidentally liked my crush's old photo while stalking their profile. Awkward level: Maximum! ,Neutral,2023-08-19 19:45:00, SocialMediaBlunderHighSchool ,Instagram, #SocialMediaBlunder #HighSchoolAwkward ,22.0,45.0,UK,2023,2023-08,19,19,accidentally liked crush old photo stalking profile awkward level maximum,Negative
661,666,Tried to impress my crush with a smooth conversation. Ended up spilling my drink. Smooth level: Nonexistent! ,Neutral,2023-08-20 17:00:00, CrushFailHighSchool ,Twitter, #CrushFail #HighSchoolEmbarrassment ,30.0,60.0,Canada,2023,2023-08,20,17,tried impress crush smooth conversation ended spilling drink smooth level nonexistent,Positive
662,667,Mastered the art of creating paper airplanes during lecture. Paper planes: Soaring to new heights! ,Positive,2023-08-21 15:45:00, PaperPlaneExpertHighSchool ,Instagram, #PaperPlaneExpert #HighSchoolArt ,15.0,30.0,USA,2023,2023-08,21,15,mastered art creating paper airplane lecture paper plane soaring new height,Positive
663,668,Trying to set a new trend by juggling textbooks between classes. Academic juggling: A unique skill! ,Positive,2023-08-22 12:30:00, JugglingProHighSchool ,Facebook, #TextbookJuggling #HighSchoolSkills ,22.0,40.0,Canada,2023,2023-08,22,12,trying set new trend juggling textbook class academic juggling unique skill,Neutral
664,669,Hiding a snack stash in my backpack for emergency cravings. Snack ninja mode: Activated! ,Positive,2023-08-23 16:45:00, SnackNinjaHighSchool ,Twitter, #SnackNinja #HighSchoolSnacks ,28.0,55.0,USA,2023,2023-08,23,16,hiding snack stash backpack emergency craving snack ninja mode activated,Negative
665,670,Planning a surprise scavenger hunt for friends. Anticipating the thrill and excitement! ,Positive,2023-08-24 18:20:00, ScavengerHuntMasterHighSchool ,Instagram, #SurpriseAdventure #HighSchoolFun ,20.0,38.0,UK,2023,2023-08,24,18,planning surprise scavenger hunt friend anticipating thrill excitement,Positive
666,671,Danced in the rain to celebrate the end of exams. Rain dance: Unexpectedly refreshing! ,Positive,2023-08-25 14:15:00, RainDanceCelebrationHighSchool ,Facebook, #RainDance #HighSchoolJoy ,25.0,50.0,Canada,2023,2023-08,25,14,danced rain celebrate end exam rain dance unexpectedly refreshing,Positive
